OBJECTID *	Shape *	GPS_Date	GPS_Time	Feat_Name	GNSS_Heigh	Northing	Easting	Point_ID
7059	Point ZM	23/02/2017	02:17:59pm	PosnPnt	573.418	5234604.373	1498923.277	7059
7060	Point ZM	23/02/2017	02:18:00pm	PosnPnt	573.538	5234604.694	1498922.433	7060
7061	Point ZM	23/02/2017	02:18:01pm	PosnPnt	573.438	5234605.735	1498921.465	7061
7062	Point ZM	23/02/2017	02:18:02pm	PosnPnt	573.568	5234606.656	1498920.652	7062
7063	Point ZM	23/02/2017	02:18:03pm	PosnPnt	574.048	5234606.377	1498920.559	7063
7064	Point ZM	23/02/2017	02:18:04pm	PosnPnt	573.878	5234606.008	1498921.143	7064
7065	Point ZM	23/02/2017	02:18:05pm	PosnPnt	573.788	5234605.745	1498921.399	7065
7066	Point ZM	23/02/2017	02:18:06pm	PosnPnt	573.828	5234605.48	1498921.485	7066
7067	Point ZM	23/02/2017	02:18:07pm	PosnPnt	573.828	5234605.293	1498921.642	7067
7068	Point ZM	23/02/2017	02:18:08pm	PosnPnt	573.758	5234605.316	1498921.715	7068
7069	Point ZM	23/02/2017	02:18:09pm	PosnPnt	573.618	5234605.294	1498921.732	7069
7070	Point ZM	23/02/2017	02:18:10pm	PosnPnt	573.408	5234605.273	1498921.773	7070
7071	Point ZM	23/02/2017	02:18:11pm	PosnPnt	573.458	5234604.986	1498921.883	7071
7072	Point ZM	23/02/2017	02:18:12pm	PosnPnt	573.458	5234604.73	1498921.871	7072
7073	Point ZM	23/02/2017	02:18:13pm	PosnPnt	573.508	5234604.443	1498921.997	7073
7074	Point ZM	23/02/2017	02:18:14pm	PosnPnt	573.558	5234604.481	1498922.314	7074
7075	Point ZM	23/02/2017	02:18:15pm	PosnPnt	573.698	5234604.67	1498922.311	7075
7076	Point ZM	23/02/2017	02:18:16pm	PosnPnt	573.658	5234604.791	1498922.261	7076
7077	Point ZM	23/02/2017	02:18:17pm	PosnPnt	573.658	5234604.97	1498922.331	7077
7078	Point ZM	23/02/2017	02:18:18pm	PosnPnt	573.668	5234605.149	1498922.402	7078
7079	Point ZM	23/02/2017	02:18:19pm	PosnPnt	573.698	5234605.185	1498922.565	7079
7080	Point ZM	23/02/2017	02:18:20pm	PosnPnt	573.758	5234604.963	1498922.625	7080
7081	Point ZM	23/02/2017	02:18:21pm	PosnPnt	573.898	5234604.774	1498922.619	7081
7082	Point ZM	23/02/2017	02:18:22pm	PosnPnt	574.198	5234604.645	1498922.858	7082
7083	Point ZM	23/02/2017	02:18:23pm	PosnPnt	574.368	5234604.594	1498923.168	7083
7084	Point ZM	23/02/2017	02:18:24pm	PosnPnt	574.468	5234604.584	1498923.25	7084
7085	Point ZM	23/02/2017	02:18:25pm	PosnPnt	574.498	5234604.595	1498923.282	7085
7086	Point ZM	23/02/2017	02:18:26pm	PosnPnt	574.288	5234604.786	1498923.41	7086
7087	Point ZM	23/02/2017	02:18:27pm	PosnPnt	574.038	5234604.865	1498923.506	7087
7088	Point ZM	23/02/2017	02:18:28pm	PosnPnt	574.068	5234605.013	1498923.757	7088
7089	Point ZM	23/02/2017	02:18:29pm	PosnPnt	574.088	5234605.717	1498923.983	7089
7090	Point ZM	23/02/2017	02:18:30pm	PosnPnt	573.998	5234606.062	1498924.059	7090
7091	Point ZM	23/02/2017	02:18:31pm	PosnPnt	574.078	5234606.019	1498924.166	7091
7092	Point ZM	23/02/2017	02:18:32pm	PosnPnt	574.238	5234606	1498924.37	7092
7093	Point ZM	23/02/2017	02:18:33pm	PosnPnt	574.258	5234606.023	1498924.459	7093
7094	Point ZM	23/02/2017	02:18:34pm	PosnPnt	574.098	5234606.012	1498924.435	7094
7095	Point ZM	23/02/2017	02:18:35pm	PosnPnt	573.848	5234605.967	1498924.394	7095
7096	Point ZM	23/02/2017	02:18:36pm	PosnPnt	573.938	5234605.957	1498924.492	7096
7097	Point ZM	23/02/2017	02:18:37pm	PosnPnt	573.948	5234605.769	1498924.536	7097
7098	Point ZM	23/02/2017	02:18:38pm	PosnPnt	574.048	5234605.478	1498924.394	7098
7099	Point ZM	23/02/2017	02:18:39pm	PosnPnt	574.058	5234605.377	1498924.297	7099
7100	Point ZM	23/02/2017	02:18:40pm	PosnPnt	574.138	5234605.444	1498924.321	7100
7101	Point ZM	23/02/2017	02:18:41pm	PosnPnt	574.178	5234605.499	1498924.295	7101
7102	Point ZM	23/02/2017	02:18:42pm	PosnPnt	574.248	5234605.532	1498924.279	7102
7103	Point ZM	23/02/2017	02:18:43pm	PosnPnt	574.218	5234605.344	1498924.347	7103
7104	Point ZM	23/02/2017	02:18:44pm	PosnPnt	574.258	5234605.017	1498924.783	7104
7105	Point ZM	23/02/2017	02:18:45pm	PosnPnt	574.368	5234604.823	1498925.153	7105
7106	Point ZM	23/02/2017	02:18:46pm	PosnPnt	574.498	5234604.625	1498925.254	7106
7107	Point ZM	23/02/2017	02:18:47pm	PosnPnt	574.398	5234604.162	1498924.788	7107
7108	Point ZM	23/02/2017	02:18:48pm	PosnPnt	574.428	5234603.366	1498924.278	7108
7109	Point ZM	23/02/2017	02:18:49pm	PosnPnt	574.908	5234602.402	1498924.463	7109
7110	Point ZM	23/02/2017	02:18:50pm	PosnPnt	574.678	5234602.007	1498924.73	7110
7111	Point ZM	23/02/2017	02:18:51pm	PosnPnt	574.838	5234601.166	1498924.954	7111
7112	Point ZM	23/02/2017	02:18:52pm	PosnPnt	574.598	5234600.311	1498925.008	7112
7113	Point ZM	23/02/2017	02:18:53pm	PosnPnt	574.248	5234599.321	1498924.9	7113
7114	Point ZM	23/02/2017	02:18:54pm	PosnPnt	574.248	5234598.378	1498924.996	7114
7115	Point ZM	23/02/2017	02:18:55pm	PosnPnt	574.238	5234597.293	1498925.223	7115
7116	Point ZM	23/02/2017	02:18:56pm	PosnPnt	574.128	5234596.453	1498925.472	7116
7117	Point ZM	23/02/2017	02:18:57pm	PosnPnt	573.888	5234595.58	1498925.795	7117
7118	Point ZM	23/02/2017	02:18:58pm	PosnPnt	573.858	5234594.182	1498925.897	7118
7119	Point ZM	23/02/2017	02:18:59pm	PosnPnt	573.848	5234593.484	1498926.046	7119
7120	Point ZM	23/02/2017	02:19:00pm	PosnPnt	574.128	5234592.747	1498926.513	7120
7121	Point ZM	23/02/2017	02:19:01pm	PosnPnt	574.078	5234591.738	1498926.658	7121
7122	Point ZM	23/02/2017	02:19:02pm	PosnPnt	574.388	5234590.777	1498926.224	7122
7123	Point ZM	23/02/2017	02:19:03pm	PosnPnt	574.458	5234590.309	1498926.166	7123
7124	Point ZM	23/02/2017	02:19:04pm	PosnPnt	574.378	5234590.302	1498926.41	7124
7125	Point ZM	23/02/2017	02:19:05pm	PosnPnt	574.358	5234590.697	1498926.087	7125
7126	Point ZM	23/02/2017	02:19:06pm	PosnPnt	574.648	5234590.991	1498925.7	7126
7127	Point ZM	23/02/2017	02:19:07pm	PosnPnt	574.728	5234591.103	1498925.779	7127
7128	Point ZM	23/02/2017	02:19:08pm	PosnPnt	574.788	5234591.169	1498925.738	7128
7129	Point ZM	23/02/2017	02:19:09pm	PosnPnt	574.768	5234591.18	1498925.721	7129
7130	Point ZM	23/02/2017	02:19:10pm	PosnPnt	575.008	5234591.067	1498925.601	7130
7131	Point ZM	23/02/2017	02:19:11pm	PosnPnt	575.478	5234591.132	1498925.429	7131
7132	Point ZM	23/02/2017	02:19:12pm	PosnPnt	575.828	5234591.297	1498925.369	7132
7133	Point ZM	23/02/2017	02:19:13pm	PosnPnt	576.038	5234591.386	1498925.335	7133
7134	Point ZM	23/02/2017	02:19:14pm	PosnPnt	576.138	5234591.299	1498925.467	7134
7135	Point ZM	23/02/2017	02:19:15pm	PosnPnt	575.918	5234591.425	1498925.758	7135
7136	Point ZM	23/02/2017	02:19:16pm	PosnPnt	575.628	5234591.382	1498925.865	7136
7137	Point ZM	23/02/2017	02:19:17pm	PosnPnt	575.598	5234591.235	1498925.639	7137
7138	Point ZM	23/02/2017	02:19:18pm	PosnPnt	575.698	5234591.109	1498925.413	7138
7139	Point ZM	23/02/2017	02:19:19pm	PosnPnt	575.988	5234591.03	1498925.316	7139
7140	Point ZM	23/02/2017	02:19:20pm	PosnPnt	576.248	5234590.983	1498925.137	7140
7141	Point ZM	23/02/2017	02:19:21pm	PosnPnt	576.238	5234590.958	1498924.942	7141
7142	Point ZM	23/02/2017	02:19:22pm	PosnPnt	576.088	5234591.045	1498924.827	7142
7143	Point ZM	23/02/2017	02:19:23pm	PosnPnt	575.818	5234591.223	1498924.824	7143
7144	Point ZM	23/02/2017	02:19:24pm	PosnPnt	576.008	5234591.155	1498924.76	7144
7145	Point ZM	23/02/2017	02:19:25pm	PosnPnt	575.708	5234591.288	1498924.742	7145
7146	Point ZM	23/02/2017	02:19:26pm	PosnPnt	575.588	5234591.443	1498924.723	7146
7147	Point ZM	23/02/2017	02:19:27pm	PosnPnt	575.498	5234591.508	1498924.624	7147
7148	Point ZM	23/02/2017	02:19:28pm	PosnPnt	575.408	5234591.575	1498924.591	7148
7149	Point ZM	23/02/2017	02:19:29pm	PosnPnt	575.378	5234591.697	1498924.63	7149
7150	Point ZM	23/02/2017	02:19:30pm	PosnPnt	575.518	5234591.939	1498924.431	7150
7151	Point ZM	23/02/2017	02:19:31pm	PosnPnt	575.288	5234592.452	1498924.586	7151
7152	Point ZM	23/02/2017	02:19:32pm	PosnPnt	575.408	5234592.433	1498924.79	7152
7153	Point ZM	23/02/2017	02:19:33pm	PosnPnt	575.328	5234592.568	1498924.894	7153
7154	Point ZM	23/02/2017	02:19:34pm	PosnPnt	575.248	5234592.602	1498924.942	7154
7155	Point ZM	23/02/2017	02:19:35pm	PosnPnt	575.228	5234592.691	1498924.949	7155
7156	Point ZM	23/02/2017	02:19:36pm	PosnPnt	575.278	5234592.701	1498924.908	7156
7157	Point ZM	23/02/2017	02:19:37pm	PosnPnt	575.198	5234592.625	1498925.04	7157
7158	Point ZM	23/02/2017	02:19:38pm	PosnPnt	575.248	5234592.835	1498924.939	7158
7159	Point ZM	23/02/2017	02:19:39pm	PosnPnt	575.318	5234592.88	1498924.987	7159
7160	Point ZM	23/02/2017	02:19:40pm	PosnPnt	575.358	5234592.893	1498925.125	7160
7161	Point ZM	23/02/2017	02:19:41pm	PosnPnt	575.428	5234592.93	1498925.369	7161
7162	Point ZM	23/02/2017	02:19:42pm	PosnPnt	575.558	5234592.933	1498925.557	7162
7163	Point ZM	23/02/2017	02:19:43pm	PosnPnt	575.718	5234592.89	1498925.671	7163
7164	Point ZM	23/02/2017	02:19:44pm	PosnPnt	575.818	5234592.856	1498925.631	7164
7165	Point ZM	23/02/2017	02:19:45pm	PosnPnt	575.518	5234592.855	1498925.582	7165
7166	Point ZM	23/02/2017	02:19:46pm	PosnPnt	575.698	5234592.82	1498925.461	7166
7167	Point ZM	23/02/2017	02:19:47pm	PosnPnt	575.858	5234592.653	1498925.398	7167
7168	Point ZM	23/02/2017	02:19:48pm	PosnPnt	576.058	5234592.519	1498925.367	7168
7169	Point ZM	23/02/2017	02:19:49pm	PosnPnt	576.398	5234592.506	1498925.205	7169
7170	Point ZM	23/02/2017	02:19:50pm	PosnPnt	576.698	5234592.503	1498925.066	7170
7171	Point ZM	23/02/2017	02:19:51pm	PosnPnt	576.878	5234592.426	1498925.116	7171
7172	Point ZM	23/02/2017	02:19:52pm	PosnPnt	576.488	5234592.259	1498925.07	7172
7173	Point ZM	23/02/2017	02:19:53pm	PosnPnt	576.818	5234592.068	1498924.934	7173
7174	Point ZM	23/02/2017	02:19:54pm	PosnPnt	576.848	5234591.97	1498925.025	7174
7175	Point ZM	23/02/2017	02:19:55pm	PosnPnt	577.118	5234591.782	1498925.101	7175
7176	Point ZM	23/02/2017	02:19:56pm	PosnPnt	577.088	5234591.604	1498925.112	7176
7177	Point ZM	23/02/2017	02:19:57pm	PosnPnt	576.938	5234591.177	1498925.526	7177
7178	Point ZM	23/02/2017	02:19:58pm	PosnPnt	576.618	5234591.165	1498925.42	7178
7179	Point ZM	23/02/2017	02:19:59pm	PosnPnt	576.368	5234591.23	1498925.354	7179
7180	Point ZM	23/02/2017	02:20:00pm	PosnPnt	575.668	5234591.919	1498925.368	7180
7181	Point ZM	23/02/2017	02:20:01pm	PosnPnt	575.558	5234592.02	1498925.391	7181
7182	Point ZM	23/02/2017	02:20:02pm	PosnPnt	575.558	5234592.238	1498925.143	7182
7183	Point ZM	23/02/2017	02:20:03pm	PosnPnt	575.448	5234592.479	1498924.928	7183
7184	Point ZM	23/02/2017	02:20:04pm	PosnPnt	575.668	5234592.503	1498925.066	7184
7185	Point ZM	23/02/2017	02:20:05pm	PosnPnt	575.818	5234592.251	1498925.265	7185
7186	Point ZM	23/02/2017	02:20:06pm	PosnPnt	576.078	5234591.9	1498925.588	7186
7187	Point ZM	23/02/2017	02:20:07pm	PosnPnt	576.458	5234591.592	1498925.772	7187
7188	Point ZM	23/02/2017	02:20:08pm	PosnPnt	576.358	5234591.45	1498925.913	7188
7189	Point ZM	23/02/2017	02:20:09pm	PosnPnt	576.458	5234591.689	1498925.543	7189
7190	Point ZM	23/02/2017	02:20:10pm	PosnPnt	576.718	5234591.774	1498925.329	7190
7191	Point ZM	23/02/2017	02:20:11pm	PosnPnt	577.088	5234591.805	1498925.133	7191
7192	Point ZM	23/02/2017	02:20:12pm	PosnPnt	577.238	5234591.846	1498924.937	7192
7193	Point ZM	23/02/2017	02:20:13pm	PosnPnt	577.348	5234591.966	1498924.789	7193
7194	Point ZM	23/02/2017	02:20:14pm	PosnPnt	577.788	5234591.758	1498924.947	7194
7195	Point ZM	23/02/2017	02:20:15pm	PosnPnt	578.048	5234591.449	1498925.131	7195
7196	Point ZM	23/02/2017	02:20:16pm	PosnPnt	578.368	5234591.25	1498925.158	7196
7197	Point ZM	23/02/2017	02:20:17pm	PosnPnt	578.668	5234591.083	1498925.136	7197
7198	Point ZM	23/02/2017	02:20:18pm	PosnPnt	579.018	5234590.948	1498925.024	7198
7199	Point ZM	23/02/2017	02:20:19pm	PosnPnt	579.328	5234590.813	1498924.912	7199
7200	Point ZM	23/02/2017	02:20:20pm	PosnPnt	579.608	5234590.689	1498924.824	7200
7201	Point ZM	23/02/2017	02:20:21pm	PosnPnt	579.828	5234590.589	1498924.777	7201
7202	Point ZM	23/02/2017	02:20:22pm	PosnPnt	580.038	5234590.51	1498924.721	7202
7203	Point ZM	23/02/2017	02:20:23pm	PosnPnt	580.178	5234590.443	1498924.705	7203
7204	Point ZM	23/02/2017	02:20:24pm	PosnPnt	580.148	5234590.203	1498925.002	7204
7205	Point ZM	23/02/2017	02:20:25pm	PosnPnt	580.318	5234590.202	1498924.896	7205
7206	Point ZM	23/02/2017	02:20:26pm	PosnPnt	580.508	5234590.178	1498924.815	7206
7207	Point ZM	23/02/2017	02:20:27pm	PosnPnt	580.698	5234590.156	1498924.783	7207
7208	Point ZM	23/02/2017	02:20:28pm	PosnPnt	580.838	5234590.176	1498924.677	7208
7209	Point ZM	23/02/2017	02:20:29pm	PosnPnt	580.528	5234590.187	1498924.644	7209
7210	Point ZM	23/02/2017	02:20:30pm	PosnPnt	580.588	5234590.184	1498924.457	7210
7211	Point ZM	23/02/2017	02:20:31pm	PosnPnt	580.708	5234590.249	1498924.35	7211
7212	Point ZM	23/02/2017	02:20:32pm	PosnPnt	580.618	5234590.15	1498924.376	7212
7213	Point ZM	23/02/2017	02:20:33pm	PosnPnt	580.298	5234590.496	1498924.533	7213
7214	Point ZM	23/02/2017	02:20:34pm	PosnPnt	580.418	5234590.818	1498924.504	7214
7215	Point ZM	23/02/2017	02:20:35pm	PosnPnt	580.008	5234591.062	1498924.46	7215
7216	Point ZM	23/02/2017	02:20:36pm	PosnPnt	579.428	5234591.587	1498924.68	7216
7217	Point ZM	23/02/2017	02:20:37pm	PosnPnt	578.788	5234592.488	1498924.797	7217
7218	Point ZM	23/02/2017	02:20:38pm	PosnPnt	578.778	5234593.234	1498924.876	7218
7219	Point ZM	23/02/2017	02:20:39pm	PosnPnt	578.158	5234594.177	1498924.821	7219
7220	Point ZM	23/02/2017	02:20:40pm	PosnPnt	577.478	5234595.113	1498925.044	7220
7221	Point ZM	23/02/2017	02:20:41pm	PosnPnt	577.438	5234596.26	1498925.182	7221
7222	Point ZM	23/02/2017	02:20:42pm	PosnPnt	577.208	5234596.555	1498925.609	7222
7223	Point ZM	23/02/2017	02:20:43pm	PosnPnt	577.298	5234597.001	1498925.733	7223
7224	Point ZM	23/02/2017	02:20:44pm	PosnPnt	577.368	5234597.998	1498925.588	7224
7225	Point ZM	23/02/2017	02:20:45pm	PosnPnt	577.748	5234599.167	1498924.992	7225
7226	Point ZM	23/02/2017	02:20:46pm	PosnPnt	577.148	5234600.304	1498924.535	7226
7227	Point ZM	23/02/2017	02:20:47pm	PosnPnt	576.198	5234601.631	1498924.124	7227
7228	Point ZM	23/02/2017	02:20:48pm	PosnPnt	575.768	5234603.343	1498923.439	7228
7229	Point ZM	23/02/2017	02:20:49pm	PosnPnt	575.178	5234604.946	1498922.943	7229
7230	Point ZM	23/02/2017	02:20:50pm	PosnPnt	574.588	5234606.074	1498922.641	7230
7231	Point ZM	23/02/2017	02:20:51pm	PosnPnt	573.918	5234607.291	1498922.265	7231
7232	Point ZM	23/02/2017	02:20:52pm	PosnPnt	573.438	5234609.039	1498921.831	7232
